H_FX,H_XD,StationID,InfoTime
18.8,49,C0R840,2021/12/13 17:00
11.3,3,C0G750,2021/12/13 17:00
15.3,61,C0S970,2021/12/13 17:00
6.6,67,C0D570,2021/12/13 17:00
11.3,11,C0B020,2021/12/13 17:00
10.5,30,C0E420,2021/12/13 17:00
9.2,32,C0SA20,2021/12/13 17:00
9,31,C0AD00,2021/12/13 17:00
9,28,C0F000,2021/12/13 17:00
7.7,124,CM0140,2021/12/13 17:00
14.4,57,C0R280,2021/12/13 17:00
17,19,C0G890,2021/12/13 17:00
9.7,54,C0SA90,2021/12/13 17:00
12.3,22,C0C670,2021/12/13 17:00
8.2,5,C0S890,2021/12/13 17:00
17.5,4,CM0120,2021/12/13 17:00
10.2,15,C0G870,2021/12/13 17:00
9.6,136,C0S770,2021/12/13 17:00
19.2,57,C0R710,2021/12/13 17:00
7.1,30,C0S810,2021/12/13 17:00
11.5,63,C0AH40,2021/12/13 17:00
8.9,58,C0S740,2021/12/13 17:00
11.9,45,C0U950,2021/12/13 17:00
17.5,29,C0S910,2021/12/13 17:00
9.3,316,C0F0E0,2021/12/13 17:00
8.9,26,C0AH30,2021/12/13 17:00
9.1,53,C0E730,2021/12/13 17:00
8.9,349,C0M740,2021/12/13 17:00
9.5,344,C0S710,2021/12/13 17:00
7.5,27,C0C590,2021/12/13 17:00
21.7,17,C0W120,2021/12/13 17:00
7.7,74,C0A940,2021/12/13 17:00
11.3,44,C0D650,2021/12/13 17:00
14.8,67,C0A950,2021/12/13 17:00
16.4,39,C0R720,2021/12/13 17:00
25.9,24,C0W160,2021/12/13 17:00
16.5,29,C0F9P0,2021/12/13 17:00
8.7,354,C0G810,2021/12/13 17:00
13.8,45,C0A970,2021/12/13 17:00
10.3,46,C0K250,2021/12/13 17:00
9.4,346,C0K410,2021/12/13 17:00
12.2,324,C0S900,2021/12/13 17:00
8.5,12,C0Z330,2021/12/13 17:00
9.8,60,C0R690,2021/12/13 17:00
15.2,50,C0R830,2021/12/13 17:00
11.9,39,C0R620,2021/12/13 17:00
10.3,19,C0K520,2021/12/13 17:00
15.3,8,C0G640,2021/12/13 17:00
13.7,12,C0G800,2021/12/13 17:00
10.7,50,C0D660,2021/12/13 17:00
12.4,21,C0G780,2021/12/13 17:00
10.8,71,C0R770,2021/12/13 17:00
12.5,32,C0D560,2021/12/13 17:00
10,18,C0G720,2021/12/13 17:00
8.8,106,C0A920,2021/12/13 17:00
10.8,84,C0R740,2021/12/13 17:00
15.6,33,C0W170,2021/12/13 17:00
7.3,14,C0D430,2021/12/13 17:00
7.6,295,C0M780,2021/12/13 17:00
10.2,23,C0F9R0,2021/12/13 17:00
8.3,16,C0E590,2021/12/13 17:00
10.9,58,C0C490,2021/12/13 17:00
12.7,49,C0C660,2021/12/13 17:00
11.5,87,C0AD50,2021/12/13 17:00
11.6,344,C0G740,2021/12/13 17:00
9.8,41,C0R730,2021/12/13 17:00
12.7,7,C0G730,2021/12/13 17:00
14.3,28,C0F9K0,2021/12/13 17:00
16.8,22,C0W110,2021/12/13 17:00
12.1,69,C0C630,2021/12/13 17:00
14.3,77,C0AC40,2021/12/13 17:00
9.9,2,C0K510,2021/12/13 17:00
13.7,37,C0D590,2021/12/13 17:00
8.4,14,C0E850,2021/12/13 17:00
10.8,360,C0K430,2021/12/13 17:00
9.3,23,C0K550,2021/12/13 17:00
16,25,C0R760,2021/12/13 17:00
17,66,C0R440,2021/12/13 17:00
11.2,31,C0E540,2021/12/13 17:00
11.8,55,C0R670,2021/12/13 17:00
10.5,112,C0R800,2021/12/13 17:00
15.9,10,C0K530,2021/12/13 17:00
12.3,37,C0C650,2021/12/13 17:00
14.2,9,C0M710,2021/12/13 17:00
12.4,15,C0K280,2021/12/13 17:00
14,77,C0R320,2021/12/13 17:00
10.4,6,C0R340,2021/12/13 17:00
18.9,19,C0G900,2021/12/13 17:00
10.1,39,C0E870,2021/12/13 17:00
13.5,60,C0R680,2021/12/13 17:00
11.3,13,C0E830,2021/12/13 17:00
11.2,56,C0C700,2021/12/13 17:00
7.7,355,C0SA40,2021/12/13 17:00
12.7,334,C0F9S0,2021/12/13 17:00
22,46,C0R750,2021/12/13 17:00
8.9,360,C0G770,2021/12/13 17:00
16.7,44,C0R780,2021/12/13 17:00
13,32,C0S990,2021/12/13 17:00
8.4,352,C0K330,2021/12/13 17:00
21.4,124,C0S730,2021/12/13 17:00
6.8,36,C0D480,2021/12/13 17:00
19.1,50,C0R710,2021/12/13 18:00
11.7,33,C0R340,2021/12/13 18:00
9.3,9,C0SA20,2021/12/13 18:00
8.9,351,C0F0E0,2021/12/13 18:00
12.4,352,C0F9S0,2021/12/13 18:00
10.8,40,C0E420,2021/12/13 18:00
11.1,46,C0R350,2021/12/13 18:00
6.6,27,C0G840,2021/12/13 18:00
10.7,73,C0R770,2021/12/13 18:00
12.5,87,C0R280,2021/12/13 18:00
11.9,13,C0K291,2021/12/13 18:00
9.6,1,C0K500,2021/12/13 18:00
7.1,45,C0A660,2021/12/13 18:00
10.7,44,C0R690,2021/12/13 18:00
8.2,79,C0A880,2021/12/13 18:00
15.3,13,CM0120,2021/12/13 18:00
10.3,127,C0A9C0,2021/12/13 18:00
11,107,C0R800,2021/12/13 18:00
7.1,76,C0A940,2021/12/13 18:00
8.1,50,C0E820,2021/12/13 18:00
7.8,29,C0F9U0,2021/12/13 18:00
15.4,14,C0G800,2021/12/13 18:00
26.8,30,C0W160,2021/12/13 18:00
11.6,89,C0C630,2021/12/13 18:00
7.7,124,C0AI40,2021/12/13 18:00
6.1,39,C0SA10,2021/12/13 18:00
8.5,83,C0SA90,2021/12/13 18:00
10.5,40,C0C490,2021/12/13 18:00
13,100,C0S900,2021/12/13 18:00
11.1,72,C0C670,2021/12/13 18:00
23.8,35,C0R790,2021/12/13 18:00
13.8,19,C0G640,2021/12/13 18:00
10.2,54,C0D660,2021/12/13 18:00
12.9,22,C0K530,2021/12/13 18:00
16.4,360,C0G890,2021/12/13 18:00
9.8,350,C0G740,2021/12/13 18:00
14.4,61,C0AI20,2021/12/13 18:00
15,38,C0F9P0,2021/12/13 18:00
7.1,74,C0AC60,2021/12/13 18:00
8.3,11,C0S960,2021/12/13 18:00
10.6,5,C0S710,2021/12/13 18:00
15.2,38,C0R760,2021/12/13 18:00
8.4,281,C0S980,2021/12/13 18:00
10,67,C0E730,2021/12/13 18:00
17.8,8,C0W130,2021/12/13 18:00
13.6,37,C0R620,2021/12/13 18:00
9.9,60,C0U950,2021/12/13 18:00
17.6,360,C0R780,2021/12/13 18:00
12.6,54,C0C660,2021/12/13 18:00
8.2,86,C0AD30,2021/12/13 18:00
9.1,11,C0AH30,2021/12/13 18:00
17.5,63,C0R840,2021/12/13 18:00
17,82,C0R440,2021/12/13 18:00
8.2,93,C0ACA0,2021/12/13 18:00
9,67,C0C700,2021/12/13 18:00
15,86,C0R320,2021/12/13 18:00
12.6,40,C0C650,2021/12/13 18:00
11.7,69,C0R670,2021/12/13 18:00
6.6,75,C0A9E0,2021/12/13 18:00
15.6,7,C0W170,2021/12/13 18:00
10.8,21,C0G780,2021/12/13 18:00
21.3,20,C0W120,2021/12/13 18:00
18.9,75,C0R680,2021/12/13 18:00
8.2,79,C0AC70,2021/12/13 18:00
10.8,36,C0D590,2021/12/13 18:00
9.2,7,C0X080,2021/12/13 18:00
10.9,16,C0F9R0,2021/12/13 18:00
9.6,84,C0AH10,2021/12/13 18:00
11.3,32,C0D560,2021/12/13 18:00
14,55,C0A970,2021/12/13 18:00
8.8,41,C0E540,2021/12/13 18:00
9.6,114,C0C680,2021/12/13 18:00
10.8,16,C0K520,2021/12/13 18:00
9.9,66,C0AD50,2021/12/13 18:00
16.5,73,C0R830,2021/12/13 18:00
13.2,13,C0S990,2021/12/13 18:00
7.3,75,C0S770,2021/12/13 18:00
6.9,4,C0E850,2021/12/13 18:00
9.6,353,C0K410,2021/12/13 18:00
12.5,82,C0R740,2021/12/13 18:00
11.1,42,C0E830,2021/12/13 18:00
18,2,C0G900,2021/12/13 18:00
7,67,C0C710,2021/12/13 18:00
10.4,93,C0A520,2021/12/13 18:00
21.9,23,C0R750,2021/12/13 18:00
20.4,115,C0S730,2021/12/13 18:00
17.4,56,C0S910,2021/12/13 18:00
6,129,C0AG80,2021/12/13 18:00
11.3,1,C0G730,2021/12/13 18:00
9.9,79,C0AC40,2021/12/13 18:00
8.5,36,C0S740,2021/12/13 18:00
6.3,44,C0D480,2021/12/13 18:00
8.5,62,C0AD00,2021/12/13 18:00
8.8,219,C0A920,2021/12/13 18:00
14.5,22,C0F9K0,2021/12/13 18:00
14.8,56,C0A870,2021/12/13 18:00
16.2,32,C0R720,2021/12/13 18:00
11.9,57,C0R730,2021/12/13 18:00
13.1,354,C0B020,2021/12/13 18:00
15.4,48,C0AH40,2021/12/13 18:00
11.8,59,C0R670,2021/12/13 19:00
7.5,46,C0E730,2021/12/13 19:00
8.3,60,C0S970,2021/12/13 19:00
19.1,351,C0R780,2021/12/13 19:00
9.8,47,C0D660,2021/12/13 19:00
14.3,67,C0A870,2021/12/13 19:00
19.3,71,C0R320,2021/12/13 19:00
9.4,86,C0AH10,2021/12/13 19:00
8,78,C0E870,2021/12/13 19:00
26.3,33,C0W160,2021/12/13 19:00
7.3,10,C0C590,2021/12/13 19:00
12.5,34,C0F9P0,2021/12/13 19:00
8,59,C0C490,2021/12/13 19:00
17.2,56,C0R830,2021/12/13 19:00
11,34,C0C630,2021/12/13 19:00
10.6,48,C0C700,2021/12/13 19:00
16,54,C0AH40,2021/12/13 19:00
8.3,31,C0K520,2021/12/13 19:00
8.2,86,C0AD30,2021/12/13 19:00
18.6,73,C0R680,2021/12/13 19:00
12,70,C0R280,2021/12/13 19:00
13.1,22,CM0120,2021/12/13 19:00
12.7,63,C0R690,2021/12/13 19:00
12.6,131,C0AC40,2021/12/13 19:00
15.4,15,C0G900,2021/12/13 19:00
15.7,41,C0R720,2021/12/13 19:00
13.5,30,C0G800,2021/12/13 19:00
7.1,333,C0SA40,2021/12/13 19:00
13.5,11,C0S990,2021/12/13 19:00
11.7,24,C0D560,2021/12/13 19:00
5.5,28,C0D480,2021/12/13 19:00
7.1,51,C0AC70,2021/12/13 19:00
20,4,C0W120,2021/12/13 19:00
12.3,32,C0G640,2021/12/13 19:00
13.4,39,C0R350,2021/12/13 19:00
7.1,37,C0E540,2021/12/13 19:00
10.6,18,C0S710,2021/12/13 19:00
11.3,122,C0C680,2021/12/13 19:00
9.8,32,C0W140,2021/12/13 19:00
8.8,98,C0A920,2021/12/13 19:00
14.7,30,C0W170,2021/12/13 19:00
12.7,39,C0D650,2021/12/13 19:00
10.2,23,C0F9K0,2021/12/13 19:00
8.2,57,C0AC60,2021/12/13 19:00
17.5,29,C0W130,2021/12/13 19:00
19.6,40,C0R440,2021/12/13 19:00
20,48,C0R710,2021/12/13 19:00
11.2,2,C0B020,2021/12/13 19:00
13.5,52,C0C660,2021/12/13 19:00
8.7,63,C0A770,2021/12/13 19:00
10.1,12,C0SA20,2021/12/13 19:00
11.6,51,C0C670,2021/12/13 19:00
7.9,57,C0AD00,2021/12/13 19:00
9.3,93,C0AI40,2021/12/13 19:00
11.4,36,C0R800,2021/12/13 19:00
12.2,14,C0K530,2021/12/13 19:00
8.8,360,C0G740,2021/12/13 19:00
15.3,45,C0R840,2021/12/13 19:00
10.4,74,C0AD50,2021/12/13 19:00
12.6,40,C0C650,2021/12/13 19:00
8.4,105,C0A9C0,2021/12/13 19:00
10.8,45,C0D590,2021/12/13 19:00
16.7,116,C0S730,2021/12/13 19:00
12.2,65,C0S900,2021/12/13 19:00
8.3,89,C0S910,2021/12/13 19:00
9.1,78,C0SA90,2021/12/13 19:00
21.4,36,C0R750,2021/12/13 19:00
12.8,354,C0G890,2021/12/13 19:00
11.6,34,C0R340,2021/12/13 19:00
16.8,66,C0R760,2021/12/13 19:00
10,96,C0R770,2021/12/13 19:00
13.6,19,C0R620,2021/12/13 19:00
10.5,37,C0AH30,2021/12/13 19:00
14.2,51,C0A970,2021/12/13 19:00
14.8,68,C0R730,2021/12/13 19:00
9.9,86,C0AH50,2021/12/13 19:00
12.1,105,C0R740,2021/12/13 19:00
7.1,76,C0A9F0,2021/12/13 19:00
8,339,C0F0E0,2021/12/13 19:00
6.1,330,C0S790,2021/12/13 19:00
9.4,60,C0C540,2021/12/14 0:00
9.4,40,C0R730,2021/12/14 0:00
18.3,18,C0W120,2021/12/14 0:00
9.1,47,C0C660,2021/12/14 0:00
9.6,167,C0F0E0,2021/12/14 0:00
11.5,37,C0R620,2021/12/14 0:00
11.2,58,C0R350,2021/12/14 0:00
17.9,17,C0R750,2021/12/14 0:00
15.9,36,C0R780,2021/12/14 0:00
9.9,82,C0AC60,2021/12/14 0:00
8,44,C0R340,2021/12/14 0:00
10.8,115,C0R740,2021/12/14 0:00
8.5,133,C0R800,2021/12/14 0:00
12.3,57,C0R830,2021/12/14 0:00
8.3,83,C0R670,2021/12/14 0:00
11.3,67,C0C700,2021/12/14 0:00
9.3,49,C0R680,2021/12/14 0:00
10.6,34,C0R770,2021/12/14 0:00
14.9,8,C0R760,2021/12/14 0:00
16.5,41,C0R710,2021/12/14 0:00
9.1,348,C0B020,2021/12/14 0:00
8.2,109,C0A920,2021/12/14 0:00
11,48,C0AH40,2021/12/14 0:00
9.8,64,C0C490,2021/12/14 0:00
9.1,336,C0S900,2021/12/14 0:00
14,52,C0R840,2021/12/14 0:00
11.4,62,C0S910,2021/12/14 0:00
9.6,72,C0C630,2021/12/14 0:00
13.2,22,C0W170,2021/12/14 0:00
9,26,C0R280,2021/12/14 0:00
18.3,32,C0R440,2021/12/14 0:00
15.6,44,C0W130,2021/12/14 0:00
14.8,93,C0A870,2021/12/14 0:00
14.9,66,C0R320,2021/12/14 0:00
10.7,65,C0R280,2021/12/14 1:00
14.4,21,C0R780,2021/12/14 1:00
13.2,53,C0U950,2021/12/14 1:00
19.4,37,C0R710,2021/12/14 1:00
14.5,55,C0R840,2021/12/14 1:00
8.8,52,C0A860,2021/12/14 1:00
8.7,12,C0C670,2021/12/14 1:00
18.9,14,C0W120,2021/12/14 1:00
9.6,65,C0R730,2021/12/14 1:00
8.5,359,C0S710,2021/12/14 1:00
13,49,C0S910,2021/12/14 1:00
9.5,297,C0S900,2021/12/14 1:00
13.3,31,C0R620,2021/12/14 1:00
13.2,65,C0A970,2021/12/14 1:00
9.3,81,C0AC60,2021/12/14 1:00
9.2,96,C0C490,2021/12/14 1:00
13.4,5,C0R720,2021/12/14 1:00
8.2,30,C0R340,2021/12/14 1:00
10,64,C0C660,2021/12/14 1:00
6.9,352,C0Z290,2021/12/14 1:00
19.2,45,C0R440,2021/12/14 1:00
7.3,78,C0AD00,2021/12/14 1:00
9.3,96,C0A920,2021/12/14 1:00
10.5,187,C0F0E0,2021/12/14 1:00
18.2,29,C0R750,2021/12/14 1:00
16,83,C0A870,2021/12/14 1:00
7.1,98,C0A930,2021/12/14 1:00
12.1,39,C0AH40,2021/12/14 1:00
12.1,87,C0AD50,2021/12/14 1:00
8.3,17,C0SA10,2021/12/14 1:00
9.7,88,C0R770,2021/12/14 1:00
15.9,79,C0S730,2021/12/14 1:00
9.1,75,C0R800,2021/12/14 1:00
12.1,81,C0AH50,2021/12/14 1:00
14.6,71,C0R680,2021/12/14 1:00
8.7,7,C0B020,2021/12/14 1:00
10.9,94,C0C700,2021/12/14 1:00
11.9,73,C0AI20,2021/12/14 1:00
9.7,30,C0R690,2021/12/14 1:00
13.3,2,C0W170,2021/12/14 1:00
15.9,10,C0W130,2021/12/14 1:00
15,28,C0R760,2021/12/14 1:00
11.5,97,C0R740,2021/12/14 1:00
10.6,31,C0R350,2021/12/14 1:00
9.9,84,C0C630,2021/12/14 1:00
10.6,58,C0D650,2021/12/14 1:00
10.4,47,C0AC40,2021/12/14 1:00
12.7,7,C0R670,2021/12/14 1:00
9.3,101,C0AI40,2021/12/14 1:00
7.1,106,C0A880,2021/12/14 1:00
6.6,70,C0ACA0,2021/12/14 1:00
14.7,60,C0R320,2021/12/14 1:00
8.8,84,C0A980,2021/12/14 1:00
8.8,53,C0D590,2021/12/14 1:00
13.3,49,C0R830,2021/12/14 1:00
18.4,44,C0R710,2021/12/14 2:00
11.1,58,C0R280,2021/12/14 2:00
9.8,64,C0R320,2021/12/14 2:00
11.7,98,C0S900,2021/12/14 2:00
13.9,16,C0R620,2021/12/14 2:00
9.3,100,C0C650,2021/12/14 2:00
17.2,48,C0R780,2021/12/14 2:00
14.8,91,C0AH50,2021/12/14 2:00
6.6,144,C0AI10,2021/12/14 2:00
11,78,C0AI40,2021/12/14 2:00
13.9,20,C0R720,2021/12/14 2:00
17.9,5,C0W120,2021/12/14 2:00
13,59,C0S910,2021/12/14 2:00
13.4,352,C0W170,2021/12/14 2:00
23.6,24,C0W160,2021/12/14 2:00
8.8,123,C0A920,2021/12/14 2:00
12.3,52,C0R830,2021/12/14 2:00
8.2,48,C0C670,2021/12/14 2:00
10.4,77,C0AC60,2021/12/14 2:00
8.8,284,C0AC40,2021/12/14 2:00
10.5,39,C0R690,2021/12/14 2:00
8.8,66,C0C700,2021/12/14 2:00
7.7,91,C0ACA0,2021/12/14 2:00
12.1,63,C0A970,2021/12/14 2:00
7.2,90,C0C690,2021/12/14 2:00
7.1,46,C0AI00,2021/12/14 2:00
12.2,107,C0U950,2021/12/14 2:00
9.2,98,C0C490,2021/12/14 2:00
13.2,72,C0AD50,2021/12/14 2:00
15.3,33,C0R840,2021/12/14 2:00
17,8,C0W130,2021/12/14 2:00
9.7,111,C0A770,2021/12/14 2:00
9.2,105,C0D650,2021/12/14 2:00
11.5,11,C0R680,2021/12/14 2:00
10,91,C0B020,2021/12/14 2:00
15.9,16,C0R760,2021/12/14 2:00
9.5,111,C0R740,2021/12/14 2:00
8.6,98,C0R800,2021/12/14 2:00
7.6,81,C0AD00,2021/12/14 2:00
9.3,14,C0AH40,2021/12/14 2:00
9.4,55,C0R730,2021/12/14 2:00
9.3,357,C0R340,2021/12/14 2:00
11.7,138,C0A9C0,2021/12/14 2:00
18.4,31,C0R750,2021/12/14 2:00
8,127,C0AH30,2021/12/14 2:00
17.4,58,C0R440,2021/12/14 2:00
9.8,74,C0C630,2021/12/14 2:00
9.1,63,C0C660,2021/12/14 2:00
6.8,65,C0SA90,2021/12/14 2:00
7.9,66,C0C590,2021/12/14 2:00
10.3,42,C0R670,2021/12/14 2:00
10,81,C0R770,2021/12/14 2:00
16.5,76,C0S730,2021/12/14 2:00
9.6,78,C0C680,2021/12/14 2:00
10,25,C0R350,2021/12/14 2:00
7.1,79,C0AC70,2021/12/14 3:00
8.8,86,C0A920,2021/12/14 3:00
8.9,93,C0R740,2021/12/14 3:00
17.9,17,C0W120,2021/12/14 3:00
8.6,18,C0R770,2021/12/14 3:00
17.1,46,C0R710,2021/12/14 3:00
14.3,77,C0AD50,2021/12/14 3:00
15.4,10,C0R760,2021/12/14 3:00
9.5,47,C0R340,2021/12/14 3:00
6.6,96,C0A930,2021/12/14 3:00
17.7,54,C0R440,2021/12/14 3:00
13.7,57,C0R830,2021/12/14 3:00
10.1,46,C0R280,2021/12/14 3:00
8.8,24,C0AC40,2021/12/14 3:00
7.7,71,C0R320,2021/12/14 3:00
8.8,49,C0C650,2021/12/14 3:00
9.4,93,C0C680,2021/12/14 3:00
15.8,1,C0R780,2021/12/14 3:00
12.6,85,C0AH50,2021/12/14 3:00
12.9,76,C0A970,2021/12/14 3:00
15,45,C0R840,2021/12/14 3:00
13.5,17,C0W170,2021/12/14 3:00
6.4,12,C0SA10,2021/12/14 3:00
6.4,303,C0Z290,2021/12/14 3:00
25.5,21,C0W160,2021/12/14 3:00
9.9,102,C0AI40,2021/12/14 3:00
10.4,68,C0R680,2021/12/14 3:00
8.2,68,C0C660,2021/12/14 3:00
11.8,63,C0S910,2021/12/14 3:00
9.3,36,C0A520,2021/12/14 3:00
10.5,138,C0R800,2021/12/14 3:00
9.2,91,C0C700,2021/12/14 3:00
12.8,90,C0B020,2021/12/14 3:00
9,353,C0R690,2021/12/14 3:00
11,64,C0R670,2021/12/14 3:00
9,88,C0A770,2021/12/14 3:00
14,7,C0R720,2021/12/14 3:00
10,21,C0R350,2021/12/14 3:00
13.5,103,C0U950,2021/12/14 3:00
5.5,82,C0A660,2021/12/14 3:00
13.8,34,C0R620,2021/12/14 3:00
11.5,96,C0AC60,2021/12/14 3:00
9.5,55,C0D650,2021/12/14 3:00
16.6,2,C0W130,2021/12/14 3:00
10.8,41,C0R730,2021/12/14 3:00
18.5,27,C0R750,2021/12/14 3:00
10.1,80,C0C490,2021/12/14 3:00
14.2,20,C0R760,2021/12/14 4:00
7.1,78,C0A880,2021/12/14 4:00
8.3,204,C0F0E0,2021/12/14 4:00
9.1,91,C0AI20,2021/12/14 4:00
10.4,62,C0R350,2021/12/14 4:00
14.1,7,C0R780,2021/12/14 4:00
8.7,5,C0R690,2021/12/14 4:00
10.6,69,C0R680,2021/12/14 4:00
9.3,130,C0AI40,2021/12/14 4:00
9.1,197,C0F0A0,2021/12/14 4:00
9.3,83,C0C680,2021/12/14 4:00
7.1,6,C0AH40,2021/12/14 4:00
7,30,C0S980,2021/12/14 4:00
8.7,358,C0SA20,2021/12/14 4:00
7.9,69,C0S900,2021/12/14 4:00
8.4,53,C0C630,2021/12/14 4:00
9.1,87,C0D650,2021/12/14 4:00
13.2,59,C0AD50,2021/12/14 4:00
10.4,68,C0AC60,2021/12/14 4:00
9.6,83,C0R320,2021/12/14 4:00
11.5,113,C0AC40,2021/12/14 4:00
23.1,26,C0W160,2021/12/14 4:00
9.8,84,C0UA70,2021/12/14 4:00
7.2,67,C0S970,2021/12/14 4:00
15.5,15,C0W130,2021/12/14 4:00
8.5,49,C0R770,2021/12/14 4:00
17.9,21,C0R750,2021/12/14 4:00
6.5,93,C0S770,2021/12/14 4:00
8.9,108,C0AH10,2021/12/14 4:00
8.5,94,C0C490,2021/12/14 4:00
11,95,C0AH50,2021/12/14 4:00
8.8,73,C0R730,2021/12/14 4:00
12.8,49,C0S910,2021/12/14 4:00
12.7,30,C0R280,2021/12/14 4:00
12.5,67,C0A970,2021/12/14 4:00
11.7,106,C0A9C0,2021/12/14 4:00
10.8,103,C0B020,2021/12/14 4:00
13.6,12,C0R720,2021/12/14 4:00
7.6,31,C0D590,2021/12/14 4:00
8.8,51,C0A520,2021/12/14 4:00
7.4,98,C0R740,2021/12/14 4:00
14.9,31,C0R840,2021/12/14 4:00
18.5,18,C0W120,2021/12/14 4:00
15.5,43,C0R710,2021/12/14 4:00
17.7,57,C0R440,2021/12/14 4:00
8.8,104,C0A770,2021/12/14 4:00
13.5,14,C0W170,2021/12/14 4:00
10.4,89,C0C700,2021/12/14 4:00
13.7,63,C0R830,2021/12/14 4:00
12,30,C0R620,2021/12/14 4:00
13.9,54,C0S910,2021/12/14 5:00
10,110,C0C680,2021/12/14 5:00
10.4,33,C0AH40,2021/12/14 5:00
8.8,79,C0UA70,2021/12/14 5:00
9.6,65,C0R320,2021/12/14 5:00
13.2,23,C0W170,2021/12/14 5:00
9.9,79,C0A970,2021/12/14 5:00
9.5,100,C0A770,2021/12/14 5:00
14.3,88,C0AD50,2021/12/14 5:00
10.4,115,C0AH50,2021/12/14 5:00
8.8,94,C0AC40,2021/12/14 5:00
9.9,172,C0F0A0,2021/12/14 5:00
10,66,C0C700,2021/12/14 5:00
8.4,21,C0R770,2021/12/14 5:00
8.7,87,C0R280,2021/12/14 5:00
14.2,6,C0R780,2021/12/14 5:00
8.4,89,C0R740,2021/12/14 5:00
14.9,41,C0R840,2021/12/14 5:00
13.9,25,C0R760,2021/12/14 5:00
11.8,49,C0R830,2021/12/14 5:00
9.3,88,C0C490,2021/12/14 5:00
10.7,56,C0R350,2021/12/14 5:00
10,80,C0R730,2021/12/14 5:00
8.8,105,C0A920,2021/12/14 5:00
10.7,212,C0F9Y0,2021/12/14 5:00
8.5,11,C0R690,2021/12/14 5:00
6,57,C0A9E0,2021/12/14 5:00
10.5,124,C0A9C0,2021/12/14 5:00
11.8,39,C0R620,2021/12/14 5:00
18.6,53,C0R440,2021/12/14 5:00
7.7,53,C0SA90,2021/12/14 5:00
9.7,85,C0AI20,2021/12/14 5:00
10.1,10,C0R670,2021/12/14 5:00
6.2,67,C0S970,2021/12/14 5:00
9.3,73,C0R680,2021/12/14 5:00
8.3,69,C0C630,2021/12/14 5:00
8.2,69,C0S900,2021/12/14 5:00
15,20,C0R720,2021/12/14 5:00
17.4,42,C0R710,2021/12/14 5:00
10.4,42,C0R340,2021/12/14 5:00
11,67,C0AC60,2021/12/14 5:00
16.1,2,C0W130,2021/12/14 5:00
16.2,102,C0S730,2021/12/14 5:00
8.5,107,C0R800,2021/12/14 5:00
18.6,26,C0R750,2021/12/14 5:00
10.8,94,C0B020,2021/12/14 5:00
18.9,7,C0W120,2021/12/14 5:00
11.7,85,C0B020,2021/12/14 6:00
10.2,94,C0C680,2021/12/14 6:00
11.9,149,C0F0E0,2021/12/14 6:00
9.3,40,C0R670,2021/12/14 6:00
13.6,13,C0R720,2021/12/14 6:00
9.7,102,C0R740,2021/12/14 6:00
8,48,C0C700,2021/12/14 6:00
16.6,37,C0R750,2021/12/14 6:00
11.6,49,C0R830,2021/12/14 6:00
7.1,75,C0AD40,2021/12/14 6:00
7.9,78,C0D650,2021/12/14 6:00
23.2,35,C0W160,2021/12/14 6:00
18.4,5,C0W120,2021/12/14 6:00
8.8,93,C0AI40,2021/12/14 6:00
8.8,120,C0A920,2021/12/14 6:00
9.8,67,C0R320,2021/12/14 6:00
9.9,103,C0AC60,2021/12/14 6:00
9.4,58,C0R680,2021/12/14 6:00
8.3,7,C0R340,2021/12/14 6:00
16.9,68,C0R440,2021/12/14 6:00
8.4,51,C0S910,2021/12/14 6:00
13.9,42,C0R840,2021/12/14 6:00
12.5,104,C0U950,2021/12/14 6:00
15.2,49,C0R710,2021/12/14 6:00
10.6,210,C0F9Y0,2021/12/14 6:00
10.2,35,C0R770,2021/12/14 6:00
11.6,5,C0R780,2021/12/14 6:00
11.5,98,C0AH50,2021/12/14 6:00
13.2,89,C0AD50,2021/12/14 6:00
12.1,38,C0AH40,2021/12/14 6:00
14.4,53,C0S730,2021/12/14 6:00
12.8,36,C0R760,2021/12/14 6:00
12.2,27,C0W170,2021/12/14 6:00
9.6,64,C0R730,2021/12/14 6:00
6,25,C0SA10,2021/12/14 6:00
11.4,32,C0R620,2021/12/14 6:00
8.8,104,C0C490,2021/12/14 6:00
8.8,57,C0A520,2021/12/14 6:00
14.8,22,C0W130,2021/12/14 6:00
20.8,195,C0I520,2021/12/14 6:00
6.6,163,C0AI10,2021/12/14 6:00
10.3,7,C0R280,2021/12/14 6:00
9.3,91,C0S900,2021/12/14 7:00
8.8,28,C0AH40,2021/12/14 7:00
11,122,C0B020,2021/12/14 7:00
8.8,75,C0AI40,2021/12/14 7:00
10.4,11,C0S990,2021/12/14 7:00
14.7,48,C0R710,2021/12/14 7:00
14.5,49,C0R840,2021/12/14 7:00
10.8,67,C0R680,2021/12/14 7:00
10.8,49,C0S910,2021/12/14 7:00
8.1,88,C0R740,2021/12/14 7:00
13.7,152,C0F0E0,2021/12/14 7:00
8.6,17,C0R280,2021/12/14 7:00
8.8,31,C0A520,2021/12/14 7:00
5.5,107,C0AI10,2021/12/14 7:00
13.2,68,C0AD50,2021/12/14 7:00
9.9,24,C0R620,2021/12/14 7:00
9.6,119,C0C680,2021/12/14 7:00
18.2,54,C0R440,2021/12/14 7:00
12.9,56,C0R830,2021/12/14 7:00
8,201,C0H9C0,2021/12/14 7:00
10.4,90,C0R320,2021/12/14 7:00
7,42,C0R340,2021/12/14 7:00
